filename,width,height,class,xmin,ymin,xmax,ymax
158ce30af977092f_augmented_11.jpg,1024,768,Hedgehog,142,160,848,543
158ce30af977092f_augmented_12.jpg,1024,768,Hedgehog,530,47,1023,439
158ce30af977092f_augmented_13.jpg,1024,768,Hedgehog,75,25,923,645
158ce30af977092f_augmented_2.jpg,1024,768,Hedgehog,74,131,782,650
158ce30af977092f_augmented_3.jpg,1024,768,Hedgehog,0,51,576,570
158ce30af977092f_augmented_4.jpg,1024,768,Hedgehog,439,281,1023,767
163f1c0a581912de_augmented_0.jpg,1024,768,Fox,385,201,725,694
163f1c0a581912de_augmented_1.jpg,1024,768,Fox,263,126,729,677
163f1c0a581912de_augmented_2.jpg,1024,768,Fox,280,151,714,648
163f1c0a581912de_augmented_3.jpg,1024,768,Fox,362,207,643,584
163f1c0a581912de_augmented_4.jpg,1024,768,Fox,417,265,984,767
163f1c0a581912de_augmented_5.jpg,1024,768,Fox,579,189,1023,657
163f1c0a581912de_augmented_6.jpg,1024,768,Fox,90,0,547,603
9c02458c1c507135_augmented_0.jpg,1024,768,Deer,0,321,23,493
9c02458c1c507135_augmented_0.jpg,1024,768,Deer,0,91,568,633
9c02458c1c507135_augmented_0.jpg,1024,768,Deer,98,275,305,314
9c02458c1c507135_augmented_0.jpg,1024,768,Deer,164,369,642,687
9c0364916a4c5bf6.jpg,793,1024,Owl,216,124,618,1023
9c0364916a4c5bf6_augmented_0.jpg,793,1024,Owl,141,93,694,1023
9c0364916a4c5bf6_augmented_1.jpg,793,1024,Owl,225,95,624,988
9c0364916a4c5bf6_augmented_2.jpg,793,1024,Owl,169,116,580,1023
9c09df641166c490.jpg,1024,768,Goat,277,515,528,710
9c09df641166c490_augmented_0.jpg,1024,768,Goat,513,513,802,704
9c09df641166c490_augmented_1.jpg,1024,768,Goat,497,502,722,677
9c296d14a219ee68.jpg,1024,821,Deer,44,355,419,581
9c296d14a219ee68.jpg,1024,821,Deer,532,241,938,646
9c37139b0896d801.jpg,1024,769,Raccoon,313,202,746,478
9c37139b0896d801_augmented_0.jpg,1024,769,Raccoon,626,410,1023,586
9c37139b0896d801_augmented_1.jpg,1024,769,Raccoon,423,198,819,377
9c37139b0896d801_augmented_2.jpg,1024,769,Raccoon,230,196,663,472
59e9ba12ec2a3880_augmented_4.jpg,1024,768,Fox,0,0,897,595
59e9ba12ec2a3880_augmented_5.jpg,1024,768,Fox,21,115,1023,706
59e9ba12ec2a3880_augmented_6.jpg,1024,768,Fox,0,108,950,655
59f3aa408f1777de.jpg,1024,826,Squirrel,224,190,840,612
59f3aa408f1777de_augmented_0.jpg,1024,826,Squirrel,0,313,566,718
59f5949711ef9bfc.jpg,680,1024,Deer,102,357,233,524
59f65491183b6950.jpg,1024,947,Goat,50,0,1023,946
59f65491183b6950_augmented_0.jpg,1024,947,Goat,227,0,842,946
178dc55fe6897baa_augmented_4.jpg,768,940,Brown_bear,152,0,416,939
178dc55fe6897baa_augmented_5.jpg,768,940,Brown_bear,322,0,767,939
178e8ed1f1e961a4.jpg,1024,768,Deer,302,279,551,624
178e8ed1f1e961a4.jpg,1024,768,Deer,515,264,730,566
178e8ed1f1e961a4.jpg,1024,768,Deer,544,256,732,691
178e8ed1f1e961a4_augmented_0.jpg,1024,768,Deer,403,360,677,740
178e8ed1f1e961a4_augmented_0.jpg,1024,768,Deer,637,343,872,676
178e8ed1f1e961a4_augmented_0.jpg,1024,768,Deer,668,335,876,767
17924026c9d20e4e.jpg,655,1024,Owl,86,228,495,864
17924026c9d20e4e_augmented_0.jpg,655,1024,Owl,0,530,377,1023
17924026c9d20e4e_augmented_1.jpg,655,1024,Owl,33,303,533,770
17924026c9d20e4e_augmented_2.jpg,655,1024,Owl,149,212,582,884
179f5ac6b7815bea.jpg,1024,738,Raccoon,840,218,1023,587
179f5ac6b7815bea_augmented_0.jpg,1024,738,Raccoon,0,133,266,737
179f5ac6b7815bea_augmented_1.jpg,1024,738,Raccoon,720,62,1023,479
90481efc08036315_augmented_0.jpg,772,1024,Brown_bear,6,0,535,705
90481efc08036315_augmented_1.jpg,772,1024,Brown_bear,285,467,707,1023
90481efc08036315_augmented_2.jpg,772,1024,Brown_bear,209,114,771,934
90481efc08036315_augmented_3.jpg,772,1024,Brown_bear,371,189,771,1013
90481efc08036315_augmented_4.jpg,772,1024,Brown_bear,0,145,590,901
90481efc08036315_augmented_5.jpg,772,1024,Brown_bear,214,240,771,800
90515cbc9711f794.jpg,1024,564,Deer,145,19,485,563
90515cbc9711f794_augmented_0.jpg,1024,564,Deer,0,0,392,487
906054955083ee9a.jpg,1024,576,Squirrel,371,24,1015,519
06f93e5471138de7.jpg,768,1024,Deer,39,293,224,423
06f93e5471138de7.jpg,768,1024,Deer,120,354,435,454
06f93e5471138de7.jpg,768,1024,Deer,222,259,409,335
06fd43f5e1d5a061.jpg,768,768,Raccoon,355,109,709,664
06fd43f5e1d5a061_augmented_0.jpg,768,768,Raccoon,60,107,414,662
06fd43f5e1d5a061_augmented_1.jpg,768,768,Raccoon,270,17,767,759
06fd43f5e1d5a061_augmented_2.jpg,768,768,Raccoon,364,47,605,728
06fd43f5e1d5a061_augmented_3.jpg,768,768,Raccoon,88,172,442,727
06fd43f5e1d5a061_augmented_4.jpg,768,768,Raccoon,482,12,767,767
06fd43f5e1d5a061_augmented_5.jpg,768,768,Raccoon,277,293,631,767
06fd43f5e1d5a061_augmented_6.jpg,768,768,Raccoon,166,97,767,767
06fd43f5e1d5a061_augmented_7.jpg,768,768,Raccoon,351,92,603,681
06fd43f5e1d5a061_augmented_8.jpg,768,768,Raccoon,55,109,415,664
06fd43f5e1d5a061_augmented_9.jpg,768,768,Raccoon,361,70,637,704
06fe416817e86cab.jpg,1024,745,Deer,40,264,214,431
06fe416817e86cab.jpg,1024,745,Deer,408,312,500,517
06fe416817e86cab.jpg,1024,745,Deer,474,271,840,588
0700092885efa52a.jpg,1024,1024,Squirrel,88,0,945,755
542d5fc2d9e96a4d.jpg,1024,683,Deer,115,110,656,497
542d5fc2d9e96a4d_augmented_0.jpg,1024,683,Deer,132,107,636,419
5435606cde026ff9.jpg,1024,682,Fox,0,0,806,598
5435606cde026ff9_augmented_0.jpg,1024,682,Fox,330,102,827,520
5435606cde026ff9_augmented_1.jpg,1024,682,Fox,168,104,719,519
5435606cde026ff9_augmented_2.jpg,1024,682,Fox,273,144,903,681
5435606cde026ff9_augmented_3.jpg,1024,682,Fox,2,0,860,681
98be828d7d5e529b_augmented_1.jpg,1024,683,Brown_bear,487,538,784,664
98be828d7d5e529b_augmented_2.jpg,1024,683,Brown_bear,7,581,297,682
98be828d7d5e529b_augmented_3.jpg,1024,683,Brown_bear,568,207,858,333
98be828d7d5e529b_augmented_4.jpg,1024,683,Brown_bear,427,401,722,514
98be828d7d5e529b_augmented_5.jpg,1024,683,Brown_bear,510,410,718,500
98be828d7d5e529b_augmented_6.jpg,1024,683,Brown_bear,588,213,878,339
98c45b94ddf03eaa.jpg,681,1024,Owl,11,183,556,922
98c45b94ddf03eaa_augmented_0.jpg,681,1024,Owl,57,274,525,808
98c45b94ddf03eaa_augmented_1.jpg,681,1024,Owl,10,0,680,1023
98c45b94ddf03eaa_augmented_2.jpg,681,1024,Owl,0,111,507,850
98c6df8e1a08d8f4.jpg,768,1024,Raccoon,290,392,503,893
98c6df8e1a08d8f4_augmented_0.jpg,768,1024,Raccoon,125,342,274,692
98c6df8e1a08d8f4_augmented_1.jpg,768,1024,Raccoon,249,393,524,890
98c6df8e1a08d8f4_augmented_2.jpg,768,1024,Raccoon,443,494,671,1023
140fea28c72e2e0b.jpg,1024,1024,Deer,207,10,762,990
140fea28c72e2e0b_augmented_0.jpg,1024,1024,Deer,327,147,835,1023
14132294974668c1.jpg,1024,654,Rabbit,84,89,984,523
14132294974668c1_augmented_0.jpg,1024,654,Rabbit,247,94,804,519
14132294974668c1_augmented_1.jpg,1024,654,Rabbit,247,204,1023,634
14132294974668c1_augmented_2.jpg,1024,654,Rabbit,0,0,1023,521
14173f913cb67d86.jpg,1024,812,Fox,39,70,971,581
0b653fd4037feead_augmented_0.jpg,1024,680,Deer,256,21,705,676
0b65ba91cd7124ca.jpg,1024,768,Deer,470,312,625,512
0b65ba91cd7124ca_augmented_0.jpg,1024,768,Deer,440,298,660,536
0b683cef936faeeb.jpg,1024,682,Rabbit,0,98,454,519
0b683cef936faeeb.jpg,1024,682,Rabbit,70,179,748,630
0b683cef936faeeb_augmented_0.jpg,1024,682,Rabbit,520,0,1023,534
0b683cef936faeeb_augmented_0.jpg,1024,682,Rabbit,178,85,943,641
0b683cef936faeeb_augmented_1.jpg,1024,682,Rabbit,278,268,659,621
0b683cef936faeeb_augmented_1.jpg,1024,682,Rabbit,337,336,906,681
0b683cef936faeeb_augmented_2.jpg,1024,682,Rabbit,430,32,885,453
0b683cef936faeeb_augmented_2.jpg,1024,682,Rabbit,136,113,814,564
0b6cf67876330854.jpg,1024,768,Goat,41,398,256,730
0b6cf67876330854.jpg,1024,768,Goat,225,407,456,598
0b6cf67876330854.jpg,1024,768,Goat,688,456,882,579
0b6cf67876330854.jpg,1024,768,Goat,801,492,1010,608
0b6cf67876330854_augmented_0.jpg,1024,768,Goat,24,305,284,635
0b6cf67876330854_augmented_0.jpg,1024,768,Goat,226,315,483,504
0b6cf67876330854_augmented_0.jpg,1024,768,Goat,691,364,903,485
0b6cf67876330854_augmented_0.jpg,1024,768,Goat,801,399,1023,514
0b6cf67876330854_augmented_1.jpg,1024,768,Goat,212,440,365,683
0b6cf67876330854_augmented_1.jpg,1024,768,Goat,343,447,509,586
0b6cf67876330854_augmented_1.jpg,1024,768,Goat,674,483,814,573
0b6cf67876330854_augmented_1.jpg,1024,768,Goat,756,509,905,594
588495909e8e1102_augmented_0.jpg,1024,680,Fox,286,123,916,628
588495909e8e1102_augmented_0.jpg,1024,680,Fox,83,287,530,628
588495909e8e1102_augmented_0.jpg,1024,680,Fox,104,212,279,511
588495909e8e1102_augmented_1.jpg,1024,680,Fox,39,170,778,679
588495909e8e1102_augmented_1.jpg,1024,680,Fox,492,363,1017,679
588495909e8e1102_augmented_1.jpg,1024,680,Fox,787,275,992,626
588495909e8e1102_augmented_2.jpg,1024,680,Fox,247,74,985,679
588495909e8e1102_augmented_2.jpg,1024,680,Fox,9,275,533,679
588495909e8e1102_augmented_2.jpg,1024,680,Fox,34,183,238,551
588495909e8e1102_augmented_3.jpg,1024,680,Fox,56,138,916,679
588495909e8e1102_augmented_3.jpg,1024,680,Fox,510,327,1023,679
588495909e8e1102_augmented_3.jpg,1024,680,Fox,832,241,1023,585
588495909e8e1102_augmented_4.jpg,1024,680,Fox,168,193,703,535
588495909e8e1102_augmented_4.jpg,1024,680,Fox,496,304,876,535
588495909e8e1102_augmented_4.jpg,1024,680,Fox,709,253,858,456
588495909e8e1102_augmented_5.jpg,1024,680,Fox,237,85,999,679
588495909e8e1102_augmented_5.jpg,1024,680,Fox,6,278,545,679
588495909e8e1102_augmented_5.jpg,1024,680,Fox,27,190,245,541
588495909e8e1102_augmented_6.jpg,1024,680,Fox,50,49,788,679
588495909e8e1102_augmented_6.jpg,1024,680,Fox,395,269,912,679
588495909e8e1102_augmented_6.jpg,1024,680,Fox,660,169,919,570
5884f32eb49c381a.jpg,1024,681,Squirrel,0,28,839,577
5884f32eb49c381a_augmented_0.jpg,1024,681,Squirrel,25,6,865,555
5b5e5159b5e864ff_augmented_3.jpg,1024,683,Fox,0,0,670,635
5b5e5159b5e864ff_augmented_4.jpg,1024,683,Fox,200,0,752,670
5b5e5159b5e864ff_augmented_5.jpg,1024,683,Fox,0,0,810,626
5b5e5159b5e864ff_augmented_6.jpg,1024,683,Fox,0,22,954,659
5b6e21abca53a707.jpg,1024,752,Fox,97,69,880,681
5b6e21abca53a707_augmented_0.jpg,1024,752,Fox,171,123,663,508
5b6e21abca53a707_augmented_1.jpg,1024,752,Fox,80,138,905,612
5b6e21abca53a707_augmented_2.jpg,1024,752,Fox,107,103,875,647
5b6e21abca53a707_augmented_3.jpg,1024,752,Fox,28,91,1023,659
5b6e21abca53a707_augmented_4.jpg,1024,752,Fox,415,247,1004,751
5b6e21abca53a707_augmented_5.jpg,1024,752,Fox,76,103,899,647
5b6e21abca53a707_augmented_6.jpg,1024,752,Fox,46,95,985,688
5b74ada63eb191ed.jpg,1024,768,Goat,338,327,440,517
5b74ada63eb191ed_augmented_0.jpg,1024,768,Goat,559,347,625,471
148d1a2532d18982_augmented_3.jpg,1024,680,Fox,0,223,626,670
148d1a2532d18982_augmented_3.jpg,1024,680,Fox,0,228,296,591
148d1a2532d18982_augmented_3.jpg,1024,680,Fox,0,0,541,321
148d1a2532d18982_augmented_3.jpg,1024,680,Fox,705,109,900,378
148d1a2532d18982_augmented_4.jpg,1024,680,Fox,0,355,629,659
148d1a2532d18982_augmented_4.jpg,1024,680,Fox,0,357,367,598
148d1a2532d18982_augmented_4.jpg,1024,680,Fox,329,158,637,398
148d1a2532d18982_augmented_4.jpg,1024,680,Fox,803,261,919,431
148d1a2532d18982_augmented_5.jpg,1024,680,Fox,349,385,770,581
148d1a2532d18982_augmented_5.jpg,1024,680,Fox,359,387,604,542
148d1a2532d18982_augmented_5.jpg,1024,680,Fox,586,259,780,413
148d1a2532d18982_augmented_5.jpg,1024,680,Fox,888,325,961,434
148d1a2532d18982_augmented_6.jpg,1024,680,Fox,0,116,472,420
148d1a2532d18982_augmented_6.jpg,1024,680,Fox,0,118,210,359
148d1a2532d18982_augmented_6.jpg,1024,680,Fox,169,0,479,159
148d1a2532d18982_augmented_6.jpg,1024,680,Fox,643,22,761,192
148f81f391a3d300.jpg,1024,682,Squirrel,492,116,849,502
148f81f391a3d300_augmented_0.jpg,1024,682,Squirrel,447,121,698,576
1494a52a89af7c25.jpg,1024,680,Rabbit,453,201,677,531
189a2579a7b2fcdf.jpg,1024,683,Deer,0,77,837,682
189a2579a7b2fcdf_augmented_0.jpg,1024,683,Deer,0,0,1023,682
189c5a599b0a68db.jpg,1024,768,Owl,738,362,900,673
189c5a599b0a68db_augmented_0.jpg,1024,768,Owl,729,425,975,725
189c5a599b0a68db_augmented_1.jpg,1024,768,Owl,444,128,606,439
189c5a599b0a68db_augmented_2.jpg,1024,768,Owl,115,363,396,651
18a5313cb31874b6.jpg,1024,768,Goat,133,113,945,766
18a5313cb31874b6_augmented_0.jpg,1024,768,Goat,171,212,1023,767
18a53675fad8b0e6.jpg,1024,682,Squirrel,0,74,748,681
18a53675fad8b0e6_augmented_0.jpg,1024,682,Squirrel,353,165,854,565
18a6aa54163d9663.jpg,1024,768,Raccoon,368,303,758,471
18a6aa54163d9663_augmented_0.jpg,1024,768,Raccoon,361,196,751,364
18a6aa54163d9663_augmented_1.jpg,1024,768,Raccoon,247,305,675,468
18a6aa54163d9663_augmented_2.jpg,1024,768,Raccoon,459,419,888,582
1bd033f74de86d68_augmented_0.jpg,1024,575,Brown_bear,439,145,949,574
1bd033f74de86d68_augmented_1.jpg,1024,575,Brown_bear,284,0,813,507
1bd033f74de86d68_augmented_2.jpg,1024,575,Brown_bear,299,21,793,491
1bd033f74de86d68_augmented_3.jpg,1024,575,Brown_bear,256,0,810,574
1bd033f74de86d68_augmented_4.jpg,1024,575,Brown_bear,255,28,850,486
1bd033f74de86d68_augmented_5.jpg,1024,575,Brown_bear,362,53,624,466
1bd033f74de86d68_augmented_6.jpg,1024,575,Brown_bear,261,51,798,518
1bd0e1d7ec1e6d9a.jpg,1024,768,Brown_bear,403,145,679,626
1bd0e1d7ec1e6d9a_augmented_0.jpg,1024,768,Brown_bear,214,311,516,641
1bd0e1d7ec1e6d9a_augmented_1.jpg,1024,768,Brown_bear,357,269,747,736
1bd0e1d7ec1e6d9a_augmented_2.jpg,1024,768,Brown_bear,506,23,782,504
1bd0e1d7ec1e6d9a_augmented_3.jpg,1024,768,Brown_bear,258,160,705,610
1bd0e1d7ec1e6d9a_augmented_4.jpg,1024,768,Brown_bear,387,204,703,565
1c226de4764addf7.jpg,1024,683,Brown_bear,160,149,892,567
1c226de4764addf7_augmented_0.jpg,1024,683,Brown_bear,0,89,1023,674
1c226de4764addf7_augmented_1.jpg,1024,683,Brown_bear,122,145,871,572
1c226de4764addf7_augmented_2.jpg,1024,683,Brown_bear,387,300,1023,682
1c226de4764addf7_augmented_3.jpg,1024,683,Brown_bear,155,162,840,552
1c226de4764addf7_augmented_4.jpg,1024,683,Brown_bear,31,145,1023,571
1c226de4764addf7_augmented_5.jpg,1024,683,Brown_bear,448,346,1023,682
92b569ab00feb09b_augmented_4.jpg,695,1024,Fox,0,76,694,1023
92b569ab00feb09b_augmented_5.jpg,695,1024,Fox,0,0,694,1023
92b569ab00feb09b_augmented_6.jpg,695,1024,Fox,204,124,694,1023
92bbb55d3abde882.jpg,1024,768,Deer,64,541,171,602
92bbb55d3abde882.jpg,1024,768,Deer,244,547,323,563
92bbb55d3abde882.jpg,1024,768,Deer,738,582,834,634
92bbb55d3abde882_augmented_0.jpg,1024,768,Deer,139,460,229,490
92bbb55d3abde882_augmented_0.jpg,1024,768,Deer,289,463,355,471
92bbb55d3abde882_augmented_0.jpg,1024,768,Deer,700,480,779,506
92bcd9f3c11299e6.jpg,1024,680,Owl,321,149,590,569
92bcd9f3c11299e6_augmented_0.jpg,1024,680,Owl,458,207,644,498
56ea6566eb6e8eb2.jpg,1024,963,Deer,65,110,481,644
56ea6566eb6e8eb2.jpg,1024,963,Deer,236,132,1023,962
56ea6566eb6e8eb2_augmented_0.jpg,1024,963,Deer,0,119,548,640
56ea6566eb6e8eb2_augmented_0.jpg,1024,963,Deer,73,140,1023,951
56f1057120463a28.jpg,1024,683,Fox,96,108,877,531
56f1057120463a28_augmented_0.jpg,1024,683,Fox,22,247,803,670
56f1057120463a28_augmented_1.jpg,1024,683,Fox,147,58,832,572
56f1057120463a28_augmented_2.jpg,1024,683,Fox,0,57,1006,572
56f1057120463a28_augmented_3.jpg,1024,683,Fox,371,183,1023,606
56f1057120463a28_augmented_4.jpg,1024,683,Fox,0,0,989,545
56f1057120463a28_augmented_5.jpg,1024,683,Fox,94,119,885,522
56f1057120463a28_augmented_6.jpg,1024,683,Fox,348,242,993,592
56f1ccabe29ec678.jpg,1024,683,Hedgehog,258,78,839,583
56f1ccabe29ec678_augmented_0.jpg,1024,683,Hedgehog,283,129,649,447
56f1ccabe29ec678_augmented_1.jpg,1024,683,Hedgehog,530,145,915,458
56f1ccabe29ec678_augmented_10.jpg,1024,683,Hedgehog,325,134,908,641
16e103df6d031405_augmented_1.jpg,1024,869,Brown_bear,119,354,785,830
16e103df6d031405_augmented_2.jpg,1024,869,Brown_bear,142,0,1023,794
16e103df6d031405_augmented_3.jpg,1024,869,Brown_bear,0,267,620,759
16e103df6d031405_augmented_4.jpg,1024,869,Brown_bear,0,180,755,640
16e103df6d031405_augmented_5.jpg,1024,869,Brown_bear,357,310,949,733
16e533a7500cbc14.jpg,1024,768,Fox,177,232,424,472
16e533a7500cbc14.jpg,1024,768,Fox,386,377,1016,755
16e533a7500cbc14.jpg,1024,768,Fox,422,147,986,514
16e533a7500cbc14_augmented_0.jpg,1024,768,Fox,262,291,495,517
16e533a7500cbc14_augmented_0.jpg,1024,768,Fox,459,427,1023,767
16e533a7500cbc14_augmented_0.jpg,1024,768,Fox,493,210,1023,557
16e533a7500cbc14_augmented_1.jpg,1024,768,Fox,126,225,436,476
16e533a7500cbc14_augmented_1.jpg,1024,768,Fox,377,377,1023,767
16e533a7500cbc14_augmented_1.jpg,1024,768,Fox,370,135,1023,520
16e533a7500cbc14_augmented_2.jpg,1024,768,Fox,615,342,862,582
16e533a7500cbc14_augmented_2.jpg,1024,768,Fox,23,487,653,767
16e533a7500cbc14_augmented_2.jpg,1024,768,Fox,53,257,617,624
16e533a7500cbc14_augmented_3.jpg,1024,768,Fox,237,283,471,442
16e533a7500cbc14_augmented_3.jpg,1024,768,Fox,421,379,960,630
16e533a7500cbc14_augmented_3.jpg,1024,768,Fox,390,226,880,470
16e533a7500cbc14_augmented_4.jpg,1024,768,Fox,228,302,567,523
16e533a7500cbc14_augmented_4.jpg,1024,768,Fox,492,436,1023,767
16e533a7500cbc14_augmented_4.jpg,1024,768,Fox,440,223,1023,562
16e533a7500cbc14_augmented_5.jpg,1024,768,Fox,616,242,863,482
16e533a7500cbc14_augmented_5.jpg,1024,768,Fox,24,387,654,765
16e533a7500cbc14_augmented_5.jpg,1024,768,Fox,54,157,618,524
16e533a7500cbc14_augmented_6.jpg,1024,768,Fox,286,336,570,572
16e533a7500cbc14_augmented_6.jpg,1024,768,Fox,450,479,1023,767
16e533a7500cbc14_augmented_6.jpg,1024,768,Fox,524,251,1023,614
16ead2d5cd7d0200.jpg,1024,1008,Owl,410,223,714,839
164cfa8afa281d95.jpg,1024,626,Fox,405,239,513,408
54c119dee30bbc20_augmented_0.jpg,1024,613,Fox,509,280,1023,612
54c119dee30bbc20_augmented_1.jpg,1024,613,Fox,96,43,750,612
54c119dee30bbc20_augmented_2.jpg,1024,613,Fox,229,174,806,611
54c119dee30bbc20_augmented_3.jpg,1024,613,Fox,254,161,826,612
54c119dee30bbc20_augmented_4.jpg,1024,613,Fox,480,0,1023,581
54c119dee30bbc20_augmented_5.jpg,1024,613,Fox,507,62,1023,500
54c119dee30bbc20_augmented_6.jpg,1024,613,Fox,5,212,605,612
5442dd27219ac830_augmented_3.jpg,1024,686,Fox,383,197,751,613
5442dd27219ac830_augmented_4.jpg,1024,686,Fox,614,359,934,685
5442dd27219ac830_augmented_5.jpg,1024,686,Fox,379,112,753,685
5442dd27219ac830_augmented_6.jpg,1024,686,Fox,619,339,1023,685
5446663fb2358f90.jpg,1024,835,Rabbit,107,5,821,773
5446663fb2358f90_augmented_0.jpg,1024,835,Rabbit,144,0,991,834
5446663fb2358f90_augmented_1.jpg,1024,835,Rabbit,396,0,833,583
5446663fb2358f90_augmented_2.jpg,1024,835,Rabbit,80,40,728,834
544eca5c1172eab0.jpg,1024,682,Squirrel,377,438,828,628
544eca5c1172eab0_augmented_0.jpg,1024,682,Squirrel,433,596,884,681
545563a301d83366.jpg,1024,1023,Deer,113,144,952,976
9df3bd50cc9e4a36.jpg,1024,683,Deer,0,228,257,470
9df3bd50cc9e4a36.jpg,1024,683,Deer,240,231,811,680
9df3bd50cc9e4a36.jpg,1024,683,Deer,835,325,1023,446
9df3bd50cc9e4a36_augmented_0.jpg,1024,683,Deer,0,339,10,564
9df3bd50cc9e4a36_augmented_0.jpg,1024,683,Deer,0,342,586,682
9df3bd50cc9e4a36_augmented_0.jpg,1024,683,Deer,611,429,806,542
9df46aa68309446d.jpg,1024,576,Deer,215,88,802,482
9df46aa68309446d_augmented_0.jpg,1024,576,Deer,0,0,485,241
9dfaef7bcd333b6c.jpg,1024,683,Deer,151,58,799,647
9dfaef7bcd333b6c_augmented_0.jpg,1024,683,Deer,35,132,923,567
9dfc5941bf9f6407.jpg,1024,768,Squirrel,24,87,738,517
9dfe4675fb65f503.jpg,664,1024,Squirrel,156,131,455,885
9e14f7f173c12c55.jpg,1024,799,Deer,252,205,620,439
9e1a4b03e6337843.jpg,1024,683,Squirrel,92,278,806,658
9e210c177967ccdd.jpg,1024,764,Goat,103,215,648,651
d77b75cd08191a57_augmented_2.jpg,1024,683,Fox,368,0,633,528
d77b75cd08191a57_augmented_3.jpg,1024,683,Fox,223,122,532,562
d77b75cd08191a57_augmented_4.jpg,1024,683,Fox,570,137,1023,682
d77b75cd08191a57_augmented_5.jpg,1024,683,Fox,515,41,934,635
d77b75cd08191a57_augmented_6.jpg,1024,683,Fox,606,97,1023,682
d7815ede03b1e366.jpg,1024,736,Owl,389,219,608,508
d78cc64230cdc301.jpg,1024,768,Goat,311,203,690,768
d78cc64230cdc301.jpg,1024,768,Goat,102,0,245,184
d78cc64230cdc301.jpg,1024,768,Goat,392,0,510,58
d78cc64230cdc301.jpg,1024,768,Goat,610,219,721,454
d78cc64230cdc301.jpg,1024,768,Goat,795,0,972,133
d78cc64230cdc301_augmented_0.jpg,1024,768,Goat,296,283,663,596
d78cc64230cdc301_augmented_0.jpg,1024,768,Goat,312,170,443,272
d78cc64230cdc301_augmented_0.jpg,1024,768,Goat,518,170,604,203
d78cc64230cdc301_augmented_0.jpg,1024,768,Goat,553,292,678,423
d78cc64230cdc301_augmented_0.jpg,1024,768,Goat,744,170,884,244
d78cc64230cdc301_augmented_1.jpg,1024,768,Goat,411,199,790,764
d78cc64230cdc301_augmented_1.jpg,1024,768,Goat,856,0,999,180
d78cc64230cdc301_augmented_1.jpg,1024,768,Goat,591,0,709,54
d78cc64230cdc301_augmented_1.jpg,1024,768,Goat,380,215,491,450
d78cc64230cdc301_augmented_1.jpg,1024,768,Goat,129,0,306,129
d7a4b47db71645b3.jpg,1024,683,Goat,339,24,876,674
d7a4b47db71645b3_augmented_0.jpg,1024,683,Goat,306,43,901,653
d7a4b47db71645b3_augmented_1.jpg,1024,683,Goat,221,229,575,629
d7a7944df19eb3fc.jpg,1024,768,Rabbit,0,65,912,672
d7a7944df19eb3fc_augmented_0.jpg,1024,768,Rabbit,0,18,859,625
02d6aa900e07ebc2_augmented_0.jpg,1024,681,Deer,146,229,343,670
02d6aa900e07ebc2_augmented_0.jpg,1024,681,Deer,197,226,555,632
02d6aa900e07ebc2_augmented_0.jpg,1024,681,Deer,339,252,619,619
02d6aa900e07ebc2_augmented_0.jpg,1024,681,Deer,487,83,745,505
02d71b61109cbe80.jpg,767,1024,Squirrel,1,1,707,932
02df50dfb458a1fd.jpg,1024,683,Rabbit,417,73,524,250
02df50dfb458a1fd_augmented_0.jpg,1024,683,Rabbit,496,66,637,248
02df50dfb458a1fd_augmented_1.jpg,1024,683,Rabbit,443,99,520,259
02df50dfb458a1fd_augmented_2.jpg,1024,683,Rabbit,413,0,480,173
02e09a61fa4a1917.jpg,1024,768,Goat,195,267,707,718
04caf00bac3a699c_augmented_4.jpg,1024,749,Fox,139,183,466,573
04caf00bac3a699c_augmented_5.jpg,1024,749,Fox,118,189,454,602
04caf00bac3a699c_augmented_6.jpg,1024,749,Fox,560,190,865,565
04ce2f6e96867f58.jpg,1024,768,Goat,24,194,575,547
04ce2f6e96867f58.jpg,1024,768,Goat,50,83,1023,639
04ce2f6e96867f58_augmented_0.jpg,1024,768,Goat,0,207,650,535
04ce2f6e96867f58_augmented_0.jpg,1024,768,Goat,0,104,1023,621
04ce2f6e96867f58_augmented_1.jpg,1024,768,Goat,229,374,842,609
04ce2f6e96867f58_augmented_1.jpg,1024,768,Goat,259,301,1023,670
04d104c470f40981.jpg,819,1024,Squirrel,76,192,730,906
04d104c470f40981_augmented_0.jpg,819,1024,Squirrel,361,228,818,757
04d32dfdd804773d.jpg,1024,921,Squirrel,289,24,904,702
52963e1e92e59883_augmented_5.jpg,1024,683,Fox,55,404,609,682
52963e1e92e59883_augmented_6.jpg,1024,683,Fox,115,158,652,654
529a10e8ade67f0c.jpg,1024,681,Goat,194,3,814,675
529a10e8ade67f0c.jpg,1024,681,Goat,650,35,1023,674
529a10e8ade67f0c_augmented_0.jpg,1024,681,Goat,0,0,1015,680
529a10e8ade67f0c_augmented_0.jpg,1024,681,Goat,544,0,1023,680
529a10e8ade67f0c_augmented_1.jpg,1024,681,Goat,274,66,738,612
529a10e8ade67f0c_augmented_1.jpg,1024,681,Goat,576,92,875,611
529d1443ad6ae73b.jpg,1024,683,Squirrel,39,566,111,635
529d1443ad6ae73b.jpg,1024,683,Squirrel,319,435,434,594
529d1443ad6ae73b.jpg,1024,683,Squirrel,536,103,641,367
529d1443ad6ae73b_augmented_0.jpg,1024,683,Squirrel,268,516,336,564
529d1443ad6ae73b_augmented_0.jpg,1024,683,Squirrel,532,426,640,536
